"INDEX_NR","OPID","OPERATOR","ATYPE","AMA","AMO","EMA","EMO","AC_CLASS","AC_MASS","NUM_ENGS","TYPE_ENG","ENG_1_POS","ENG_2_POS","ENG_3_POS","ENG_4_POS","REG","FLT","REMAINS_COLLECTED","REMAINS_SENT","INCIDENT_DATE","INCIDENT_MONTH","INCIDENT_YEAR","TIME_OF_DAY","TIME","AIRPORT_ID","AIRPORT","STATE","FAAREGION","ENROUTE","RUNWAY","LOCATION","HEIGHT","SPEED","DISTANCE","PHASE_OF_FLT","DAMAGE","STR_RAD","DAM_RAD","STR_WINDSHLD","DAM_WINDSHLD","STR_NOSE","DAM_NOSE","STR_ENG1","DAM_ENG1","STR_ENG2","DAM_ENG2","STR_ENG3","DAM_ENG3","STR_ENG4","DAM_ENG4","INGESTED","STR_PROP","DAM_PROP","STR_WING_ROT","DAM_WING_ROT","STR_FUSE","DAM_FUSE","STR_LG","DAM_LG","STR_TAIL","DAM_TAIL","STR_LGHTS","DAM_LGHTS","STR_OTHER","DAM_OTHER","OTHER_SPECIFY","EFFECT","EFFECT_OTHER","SKY","PRECIP","SPECIES_ID","SPECIES","BIRDS_SEEN","BIRDS_STRUCK","SIZE","WARNED","COMMENTS","REMARKS","AOS","COST_REPAIRS","COST_OTHER","COST_REPAIRS_INFL_ADJ","COST_OTHER_INFL_ADJ","REPORTED_NAME","REPORTED_TITLE","REPORTED_DATE","SOURCE","PERSON","NR_INJURIES","NR_FATALITIES","LUPDATE","TRANSFER","INDICATED_DAMAGE"
3223,"MIL","MILITARY","C-21A",,,,,"A",,,,,,,,,,0,0,"7/26/00, 12:00:00 AM",7,2000,"Day",,"KPHF","NEWPORT NEWS/WILLIAMSBURG INTL","VA","AEA",,"7",,0,120,0,"Take-off run","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,"Aborted Take-off",,"Overcast","None","UNKBM","Unknown bird - medium","1","1","Medium",,"SOURCE = BASH NR xxxxx",,,,,,,"Deleted","Deleted","8/2/01, 8:50:44 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
12910,"MIL","MILITARY","UNKNOWN",,,,,,,,,,,,,,,0,0,"11/5/08, 12:00:00 AM",11,2008,"Day",1020,"KMKE","GENERAL MITCHELL INTL","WI","AGL",,,,,140,,"Landing","N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium",,,"Medium",,"SOURCE = BASH NR xxxxxx",,,,0,,0,"Deleted","Deleted",,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
17211,"MIL","MILITARY","C-17","148",,"34",,"A","4","4","D","1","1","1","1",,,0,0,"8/20/13, 12:00:00 AM",8,2013,,1330,"KCHS","CHARLESTON AFB/INTL ARPT","SC","ASO",,,,50,,,"Landing","N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"O2205","Mourning dove",,,"Small",,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"11/18/13, 12:00:00 AM",0,0
13866,"MIL","MILITARY","UNKNOWN",,,,,,,,,,,,,,,0,0,"2/11/10, 12:00:00 AM",2,2010,"Day",1400,"KROW","ROSWELL INTL AIR CENTER","NM","ASW",,,,,,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium",,,"Medium",,"SOURCE = BASH NR xxxxxx",,,,0,,0,"Deleted","Deleted",,"BASH",,,,"5/28/10, 12:00:00 AM",0,0
13869,"MIL","MILITARY","UNKNOWN",,,,,,,,,,,,,,,0,0,"2/9/10, 12:00:00 AM",2,2010,"Day",1400,"KFSM","FORT SMITH REGIONAL ARPT","AR","ASW",,,,,,,"Take-off run","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium",,,"Medium",,"SOURCE = BASH NR xxxxxx",,,,0,,0,"Deleted","Deleted",,"BASH",,,,"5/28/10, 12:00:00 AM",0,0
1177,"MIL","MILITARY","B-52H","148",,,,"A",,,,,,,,,,1,1,"11/26/90, 12:00:00 AM",11,1990,"Day",1600,"KSAW","SAWYER INTL","MI","AGL",,,,0,130,0,"Take-off run","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,"ZX202","Snow bunting","2-10","2-10","Small",,"SOURCE = BASH NR xxxxx","REMARKS -  ;  AIRCRAFT -  B - 52 - H;  IMPACT -  NOSE/RT FLAP/#5&6ENG;  NUMBER OF BIRDS (S, F, or Z) -  F",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
10452,"MIL","MILITARY","KC-135E",,,,,"A",,,,,,,,,,0,0,"3/7/06, 12:00:00 AM",3,2006,"Night",2145,"KTYS","MC GHEE TYSON ARPT","TN","ASO",,,,15,160,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,"N5111","Killdeer",,,"Small",,"SOURCE = BASH NR xxxxxx",,0,,0,,0,,,,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
17117,"MIL","MILITARY","T-38","665",,"22","62","A","2","2","B","3","3",,,,,0,0,"4/26/13, 12:00:00 AM",4,2013,,1000,"KSPS","SHEPPARD AFB/WICHITA FALLS MUNI ARPT","TX","ASW",,,,10,,,"Landing","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,"ZT001","Eastern meadowlark",,,"Small",,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"11/18/13, 12:00:00 AM",0,0
2513,"MIL","MILITARY","T-43A",,,,,"A",,,,,,,,"73-1153",,0,0,"3/8/00, 12:00:00 AM",3,2000,"Day",1450,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP",,,,50,150,,"Climb","E",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"None",,"No Clouds","None","UNKBM","Unknown bird - medium","1","1","Medium",,"SOURCE = BASH NR xxxxx","no damage to radome John Andrichak, xxx-xxxx john.andrichak@randolph.af.mil",,16,,23,,"Deleted","Deleted","5/26/00, 9:33:45 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,1
17703,"MIL","MILITARY","C-17","148",,"34",,"A","4","4","D","1","1","1","1",,,0,0,"9/3/14, 12:00:00 AM",9,2014,,2300,"KMWH","GRANT COUNTY ARPT","WA","ANM",,,,4000,,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNK",,,,,,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"10/16/15, 12:00:00 AM",0,0
11395,"MIL","MILITARY","F-16C","561",,,,"A",,,,,,,,,,0,0,"8/29/07, 12:00:00 AM",8,2007,"Day",1000,"KDSM","DES MOINES INTL","IA","ACE",,,,,150,,"Landing Roll","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium",,,"Medium",,"SOURCE = BASH NR xxxxxx",,,,0,,0,"Deleted","Deleted",,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
11396,"MIL","MILITARY","C-130H","561",,,,"A",,,,,,,,,,0,0,"8/30/07, 12:00:00 AM",8,2007,"Day",1800,"KSTJ","ROSECRANS MEMORIAL ARPT","MO","ACE",,,,,100,,"Landing Roll","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium",,,"Medium",,"SOURCE = BASH NR xxxxxx",,,,0,,0,"Deleted","Deleted",,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
13170,"MIL","MILITARY","UNKNOWN",,,,,,,,,,,,,,,0,0,"8/19/09, 12:00:00 AM",8,2009,"Dusk",1931,"KBNA","NASHVILLE INTL","TN","ASO",,,,,160,,"Take-off run","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium",,,"Medium",,"SOURCE = BASH NR xxxxxx",,,,0,,0,"Deleted","Deleted",,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
17826,"MIL","MILITARY","T-1","748",,,,"A",,"2","D",,,,,,,0,0,"4/9/15, 12:00:00 AM",4,2015,,1115,"KCNW","TSTC WACO","TX","ASW",,,,400,,,"Approach","E",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"K3305","Swainson's hawk",,,"Medium",,"SOURCE = BASH NR xxxxxx",,,505,,492,,"Deleted","Deleted",,"BASH",,,,"10/16/15, 12:00:00 AM",0,1
1147,"MIL","MILITARY","B-1B","148",,,,"A",,,,,,,,,,1,1,"9/12/92, 12:00:00 AM",9,1992,"Day",,"KAMA","RICK HUSBAND AMARILLO INTL","TX","ASW",,,,,,0,"Landing Roll","N",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"ZX","Finches, cardinals, buntings, sparrows","1","1","Small",,"SOURCE = BASH NR xxxxx","REMARKS -  SPARROW?;  AIRCRAFT -  B - 1 - B;  IMPACT -  WIND;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
12888,"MIL","MILITARY","UNKNOWN",,,,,,,,,,,,,,,0,0,"10/29/08, 12:00:00 AM",10,2008,"Day",1040,"KCEF","WESTOVER AIR RESERVE BASE/METROPOLITAN ARPT","MA","ANE",,,,,120,,"Landing","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,"N6013","Dunlin",,,"Small",,"SOURCE = BASH NR xxxxxx",,,,0,,0,"Deleted","Deleted",,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
1288,"MIL","MILITARY","T-37B",,,,,,,,,,,,,,,0,0,"10/23/91, 12:00:00 AM",10,1991,"Day",1125,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP",,,,2000,200,,"Approach","N",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium","1","1","Medium",,"SOURCE = BASH NR xxxxx","REMARKS -  ;  AIRCRAFT -  T - 37 - B;  IMPACT -  WINDSCREEN;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
10024,"MIL","MILITARY","C-21A",,,,,"A",,,,,,,,,,0,0,"1/26/06, 12:00:00 AM",1,2006,"Day",1430,"KCOS","CITY OF COLORADO SPRINGS MUNI APRT","CO","ANM",,,,6000,130,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium",,,"Medium",,"SOURCE = BASH NR xxxxxx",,0,,0,,0,,,,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
10025,"MIL","MILITARY","C-21A",,,,,"A",,,,,,,,,,0,0,"6/21/06, 12:00:00 AM",6,2006,"Day",1300,"KTPA","TAMPA INTL","FL","ASO",,,,0,130,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"FUEL TANKS",,,,,"Z","Perching birds (z)",,,"Small",,"SOURCE = BASH NR xxxxxx",,0,,0,,0,,,,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
10026,"MIL","MILITARY","C-21A",,,,,"A",,,,,,,,,,0,0,"9/29/06, 12:00:00 AM",9,2006,"Day",1230,"KALN","ST LOUIS REGIONAL","IL","AGL",,,,0,110,,"Approach","N",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"Z","Perching birds (z)",,,"Small",,"SOURCE = BASH NR xxxxxx",,0,,0,,0,,,,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
10141,"MIL","MILITARY","C-130H","561","12",,,"A",,,,,,,,,,0,0,"5/23/06, 12:00:00 AM",5,2006,"Night",2130,"KYNG","YOUNGSTOWN-WARREN RGNL ARPT","OH","AGL",,,,1000,180,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium",,,"Medium",,"SOURCE = BASH NR xxxxxx",,0,,0,,0,,,,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
10295,"MIL","MILITARY","KC-135R",,,,,"A",,,,,,,,,,0,0,"7/17/06, 12:00:00 AM",7,2006,"Day",,"KIAG","NIAGARA FALLS INTL","NY","AEA",,,,,,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"O2205","Mourning dove",,,"Small",,"SOURCE = BASH NR xxxxxx",,0,,0,,0,,,,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
10296,"MIL","MILITARY","KC-135R",,,,,"A",,,,,,,,,,0,0,"3/28/06, 12:00:00 AM",3,2006,"Night",,"KSUX","SIOUX GATEWAY ARPT/COL. BUD DAY FIELD","IA","ACE",,,,,,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,"Z","Perching birds (z)",,,"Small",,"SOURCE = BASH NR xxxxxx",,0,,0,,0,,,,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
10995,"MIL","MILITARY","E-3C","148",,,,"A",,,,,,,,,,0,0,"5/3/07, 12:00:00 AM",5,2007,"Night",2230,"KOKC","WILL ROGERS WORLD ARPT","OK","ASW",,,,,200,,"Climb","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium",,,"Medium",,"SOURCE = BASH NR xxxxxx",,,,0,,0,"Deleted","Deleted",,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
12904,"MIL","MILITARY","UNKNOWN",,,,,,,,,,,,,,,0,0,"11/2/08, 12:00:00 AM",11,2008,"Day",1330,"KNUQ","MOFFETT FEDERAL AIRFIELD","CA","AWP",,,,,160,,"Take-off run","N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium",,,"Medium",,"SOURCE = BASH NR xxxxxx",,,,0,,0,"Deleted","Deleted",,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
13229,"MIL","MILITARY","UNKNOWN",,,,,,,,,,,,,,,0,0,"8/10/09, 12:00:00 AM",8,2009,"Day",1105,"KIAG","NIAGARA FALLS INTL","NY","AEA",,,,,130,,"Approach","N",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium",,,"Medium",,"SOURCE = BASH NR xxxxxx",,,,0,,0,"Deleted","Deleted",,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
1322,"MIL","MILITARY","T-38A",,,,,"A",,,,,,,,,,0,0,"9/12/90, 12:00:00 AM",9,1990,"Night",2045,"KLBB","LUBBOCK PRESTON SMITH INTL ARPT","TX","ASW",,,,1500,300,,"Approach","N",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium","1","1","Medium",,"SOURCE = BASH NR xxxxx","REMARKS -  ;  AIRCRAFT -  T - 38 - ;  IMPACT -  FRONT CANOPY;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
11312,"MIL","MILITARY","F-16C","561",,,,"A",,,,,,,,,,0,0,"8/7/07, 12:00:00 AM",8,2007,"Day",1115,"KFWA","FORT WAYNE INTL","IN","AGL",,,,,140,,"Landing Roll","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium",,,"Medium",,"SOURCE = BASH NR xxxxxx",,,,0,,0,"Deleted","Deleted",,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
11317,"MIL","MILITARY","KC-135R",,,,,"A",,,,,,,,,,0,0,"8/8/07, 12:00:00 AM",8,2007,"Day",1515,"KGFK","GRAND FORKS INTL","ND","AGL",,,,,150,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium",,,"Medium",,"SOURCE = BASH NR xxxxxx",,,,0,,0,"Deleted","Deleted",,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
15749,"MIL","MILITARY","C-17","148",,"34",,"A","4","4","D","1","1","1","1",,,0,0,"11/1/11, 12:00:00 AM",11,2011,,400,"KAXS","ALTUS/QUARTZ MOUNTAIN RGNL ARPT","OK","ASW",,,,500,,,"Approach","D",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"H4105","Double-crested cormorant",,,"Large",,"SOURCE = BASH NR xxxxxx (x/xx/xxxx damage code changed from E to D to match USDA definitions)",,,31097,,33656,,"Deleted","Deleted",,"BASH",,,,"9/11/12, 12:00:00 AM",0,1
14086,"MIL","MILITARY","UNKNOWN",,,,,,,,,,,,,,,0,0,"10/22/09, 12:00:00 AM",10,2009,"Day",,"KVPS","EGLIN AIR FORCE BASE/DESTIN-FORT WALTON BEACH AIRPORT","FL","ASO",,,,,,,"Landing","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,"K5102","Peregrine falcon",,,"Small",,"SOURCE = BASH NR xxxxxx",,,,0,,0,"Deleted","Deleted",,"BASH",,,,"5/28/10, 12:00:00 AM",0,0
14088,"MIL","MILITARY","UNKNOWN",,,,,,,,,,,,,,,0,0,"10/22/09, 12:00:00 AM",10,2009,"Night",2200,"KACY","ATLANTIC CITY INTL","NJ","AEA",,,,,,,"Landing","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium",,,"Medium",,"SOURCE = BASH NR xxxxxx",,,,0,,0,"Deleted","Deleted",,"BASH",,,,"5/28/10, 12:00:00 AM",0,0
1319,"MIL","MILITARY","RF-4C",,,,,"A",,,,,,,,,,0,0,"8/26/93, 12:00:00 AM",8,1993,"Night",2010,"KLNK","LINCOLN ARPT","NE","ACE",,,,75,230,,"Climb","N",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium","1","1","Medium",,"SOURCE = BASH NR xxxxx","REMARKS -  ;  AIRCRAFT -  RF - 4 - C;  IMPACT -  RADOME;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
2025,"MIL","MILITARY","C-130","561",,,,"A","4","4","C","4","4","4","4",,,1,1,"9/21/94, 12:00:00 AM",9,1994,"Day",,"KIAG","NIAGARA FALLS INTL","NY","AEA",,,,10,100,,"Climb","N",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"O2111","Rock pigeon","1","1","Small",,"SOURCE = BASH NR xxxxx (x/xx/xx UPDATED BIRD CODE)","REMARKS -  1-2 BIRDS, BIRD SEEN PRIOR TO STRIKE;  AIRCRAFT -  C - 130 - ;  IMPACT -  OUTBOARD OF ENGINE #4, NO DAMAGE;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH",,,,"7/24/13, 12:00:00 AM",0,0
1134,"MIL","MILITARY","B-52G","148",,,,"A",,,,,,,,,,0,0,"10/18/90, 12:00:00 AM",10,1990,"Dusk",250,"KMER","CASTLE ARPT","CA","AWP",,,,200,139,,"Approach","N",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium","1","1","Medium",,"SOURCE = BASH NR xxxxx","REMARKS -  ;  AIRCRAFT -  B - 52 - G;  IMPACT -  #2 WINDOW;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
11609,"MIL","MILITARY","UNKNOWN",,,,,,,,,,,,,,,0,0,"5/31/08, 12:00:00 AM",5,2008,"Night",10,"KCHS","CHARLESTON AFB/INTL ARPT","SC","ASO",,,,,160,,"Approach","N",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium",,,"Medium",,"SOURCE = BASH NR xxxxxx",,,,0,,0,"Deleted","Deleted",,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
1174,"MIL","MILITARY","KC-135","148",,,,"A",,,,,,,,,,0,0,"11/19/90, 12:00:00 AM",11,1990,"Day",1145,"KSAW","SAWYER INTL","MI","AGL",,,,10,140,,"Climb","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium","2-10","2-10","Medium",,"SOURCE = BASH NR xxxxx","REMARKS -  PROBABLY SNOW BIRDS;  AIRCRAFT -  KC - 135 - ;  IMPACT -  LT OUTBD FLAP PANEL;  NUMBER OF BIRDS (S, F, or Z) -  F",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
13203,"MIL","MILITARY","UNKNOWN",,,,,,,,,,,,,,,0,0,"8/14/09, 12:00:00 AM",8,2009,"Day",926,"KFWA","FORT WAYNE INTL","IN","AGL",,,,,,,"Landing","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,"O2205","Mourning dove",,,"Small",,"SOURCE = BASH NR xxxxxx",,,,0,,0,"Deleted","Deleted",,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
10306,"MIL","MILITARY","KC-135R",,,,,"A",,,,,,,,,,0,0,"5/19/06, 12:00:00 AM",5,2006,"Day",804,"KSBD","SAN BERNARDINO INTL ARPT","CA","AWP",,,,0,141,,"Take-off run","N",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium",,,"Medium",,"SOURCE = BASH NR xxxxxx",,0,,0,,0,,,,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
10797,"MIL","MILITARY","KC-135R",,,,,"A",,,,,,,,,,0,0,"2/10/07, 12:00:00 AM",2,2007,"Day",1530,"KLCK","RICKENBACKER INTL","OH","AGL",,,,150,150,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"None",,,,"UNKBM","Unknown bird - medium",,,"Medium",,"SOURCE = BASH NR xxxxxx",,0,,0,,0,"Deleted","Deleted",,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
2395,"MIL","MILITARY","T-1A","748",,"31","01","A","3","2","D","5","5",,,"91-098",,0,0,"8/14/00, 12:00:00 AM",8,2000,"Day",1718,"KFSM","FORT SMITH REGIONAL ARPT","AR","ASW",,,,0,109,0,"Take-off run","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Aborted Take-off",,,,"UNKBM","Unknown bird - medium","1","1","Medium",,"SOURCE = BASH NR xxxxx",,0,,,,,"Deleted","Deleted","9/18/00, 9:13:19 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
9101,"MIL","MILITARY","T-37B",,,,,,,,,,,,,,,0,0,"4/6/05, 12:00:00 AM",4,2005,"Day",950,"KFDK","FREDERICK MUNICIPAL ARPT","MD","AEA",,,,300,110,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"YH004","Horned lark",,,"Small",,"BASH Mishap ID xxxxxx",,0,,0,,0,,,,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
16858,"MIL","MILITARY","C-135","148",,,,"A",,,,,,,,,,0,0,"9/19/05, 12:00:00 AM",9,2005,,1010,"KPSM","PORTSMOUTH INTL ARPT AT PEASE","NH","ANE",,,,10,170,,"Take-off run","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"ZC204","American pipit",,,"Small",,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"3/20/13, 12:00:00 AM",0,0
11773,"MIL","MILITARY","UNKNOWN",,,,,,,,,,,,,,,0,0,"4/11/08, 12:00:00 AM",4,2008,"Day",830,"KSPS","SHEPPARD AFB/WICHITA FALLS MUNI ARPT","TX","ASW",,,,,85,,"Take-off run","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium",,,"Medium",,"SOURCE = BASH NR xxxxxx",,,,0,,0,"Deleted","Deleted",,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
17704,"MIL","MILITARY","C-135","148",,,,"A",,,,,,,,,,0,0,"9/3/14, 12:00:00 AM",9,2014,,2240,"KBGR","BANGOR INTL","ME","ANE",,,,100,,,"Landing","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"ZS007","Wilson's warbler",,,"Small",,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"10/16/15, 12:00:00 AM",0,0
16977,"MIL","MILITARY","C-135","148",,,,"A",,,,,,,,,,0,0,"10/16/12, 12:00:00 AM",10,2012,,1850,"KPSM","PORTSMOUTH INTL ARPT AT PEASE","NH","ANE",,,,,,,"Approach","N",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"ZX004","Dark-eyed junco",,,"Small",,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"3/20/13, 12:00:00 AM",0,0
